from,to,files,text,fileReason,textReason
"uuid-generator","csv-json","false","true","""UUID Generator"" does not produce files.","Compatible text ports; content validation still required"
"uuid-generator","text-diff","false","true","""UUID Generator"" does not produce files.","Compatible text ports; content validation still required"
"uuid-generator","file-metadata","false","false","""UUID Generator"" does not produce files.","""File Metadata Viewer"" does not accept text."
"uuid-generator","image-preview","false","false","""UUID Generator"" does not produce files.","""Image Preview"" does not accept text."
"uuid-generator","qr-generator","false","true","""UUID Generator"" does not produce files.","Compatible text ports; content validation still required"
"uuid-generator","regex-tester","false","true","""UUID Generator"" does not produce files.","Compatible text ports; content validation still required"
"uuid-generator","jwt-decoder","false","true","""UUID Generator"" does not produce files.","Compatible text ports; content validation still required"
"uuid-generator","timestamp-converter","false","true","""UUID Generator"" does not produce files.","Compatible text ports; content validation still required"
"uuid-generator","hash-generator","false","true","""UUID Generator"" does not produce files.","Compatible text ports; content validation still required"
"uuid-generator","url-utils","false","true","""UUID Generator"" does not produce files.","Compatible text ports; content validation still required"
"uuid-generator","uuid-generator","false","false","""UUID Generator"" does not produce files.","""UUID Generator"" does not accept text."
"uuid-generator","qr-decoder","false","false","""UUID Generator"" does not produce files.","""QR Decoder"" does not accept text."
"uuid-generator","passphrase-generator","false","false","""UUID Generator"" does not produce files.","""Passphrase Generator"" does not accept text."
"uuid-generator","prompt-library","false","true","""UUID Generator"" does not produce files.","Compatible text ports; content validation still required"
"uuid-generator","sql-formatter","false","true","""UUID Generator"" does not produce files.","Compatible text ports; content validation still required"
"uuid-generator","cron-explainer","false","true","""UUID Generator"" does not produce files.","Compatible text ports; content validation still required"
"uuid-generator","text-cases","false","true","""UUID Generator"" does not produce files.","Compatible text ports; content validation still required"
"uuid-generator","html-entities","false","true","""UUID Generator"" does not produce files.","Compatible text ports; content validation still required"
"uuid-generator","mime-lookup","false","false","""UUID Generator"" does not produce files.","""MIME Type Lookup"" does not accept text."
"uuid-generator","http-status","false","false","""UUID Generator"" does not produce files.","""HTTP Status Codes"" does not accept text."
"uuid-generator","image-convert","false","false","""UUID Generator"" does not produce files.","""Image Converter"" does not accept text."
"uuid-generator","image-compress","false","false","""UUID Generator"" does not produce files.","""Image Compressor"" does not accept text."
"uuid-generator","zip-create","false","false","""UUID Generator"" does not produce files.","""ZIP Creator"" does not accept text."
"uuid-generator","zip-extract","false","false","""UUID Generator"" does not produce files.","""ZIP & Archive Extractor"" does not accept text."
"uuid-generator","batch-rename","false","false","""UUID Generator"" does not produce files.","""Batch Rename"" does not accept text."
"uuid-generator","pdf-merge","false","false","""UUID Generator"" does not produce files.","""PDF Merger"" does not accept text."
"uuid-generator","pdf-split","false","false","""UUID Generator"" does not produce files.","""PDF Splitter"" does not accept text."
"uuid-generator","pdf-preview","false","false","""UUID Generator"" does not produce files.","""PDF Preview"" does not accept text."
"uuid-generator","pdf-rotate","false","false","""UUID Generator"" does not produce files.","""PDF Rotator"" does not accept text."
"uuid-generator","pdf-compress","false","false","""UUID Generator"" does not produce files.","""PDF Optimizer"" does not accept text."
"uuid-generator","pdf-reorder","false","false","""UUID Generator"" does not produce files.","""PDF Page Reorderer"" does not accept text."
"uuid-generator","images-to-pdf","false","false","""UUID Generator"" does not produce files.","""Images → PDF"" does not accept text."
"uuid-generator","pdf-to-images","false","false","""UUID Generator"" does not produce files.","""PDF → Images"" does not accept text."
"uuid-generator","image-exif","false","false","""UUID Generator"" does not produce files.","""EXIF Inspector"" does not accept text."
"uuid-generator","video-convert","false","false","""UUID Generator"" does not produce files.","""Video Converter"" does not accept text."
"uuid-generator","video-compress","false","false","""UUID Generator"" does not produce files.","""Video Compressor"" does not accept text."
"uuid-generator","video-to-gif","false","false","""UUID Generator"" does not produce files.","""Video → GIF"" does not accept text."
"uuid-generator","extract-audio","false","false","""UUID Generator"" does not produce files.","""Audio Extractor"" does not accept text."
"uuid-generator","audio-convert","false","false","""UUID Generator"" does not produce files.","""Audio Converter"" does not accept text."
"uuid-generator","color-converter","false","false","""UUID Generator"" does not produce files.","""Color Converter"" does not accept text."
"uuid-generator","brand-bible","false","false","""UUID Generator"" does not produce files.","""Brand Bible Creator"" does not accept text."
"uuid-generator","json-to-types","false","true","""UUID Generator"" does not produce files.","Compatible text ports; content validation still required"
"uuid-generator","image-watermark","false","false","""UUID Generator"" does not produce files.","""Image Watermarker"" does not accept text."
"uuid-generator","icon-pack","false","false","""UUID Generator"" does not produce files.","""Icon Pack Generator"" does not accept text."
"uuid-generator","social-resizer","false","false","""UUID Generator"" does not produce files.","""Social Preset Resizer"" does not accept text."
